ARDEL	ARCO	ARCUSN	ARNAME	ARADR1	ARADR2	ARADR3	ARADR4	ARZIP5	ARZIP9	ARZP14	ARTOTD	ARCURD	AR0110	AR1120	AR2130	AROV30	ARPYMT	ARPDAT	ARPREP	ARMTDS	ARYTDS	ARSTMT	ARFINA	ARPBAL	ARFINC	ARMCPD	ARYCPD	ARCLMT	ARAREA	ARTELE	ARSLSN	ARTERM	ARSTAX	ARLSTN	ARGRUP	ARMILS	ARHIBL	ARHIDT	ARINTR	ARSTAT	AREFT	ARGCO	ARGCUS	ARPDA8	ARHID8	ARCUCL	AREDI	ARCLPB	ARWIRE	ARFEIN	ARPMCL	ARPRMV	ARF001
A	10	6623	SNYDER FUELS INC.             	155 S. 10TH STREET            	BOX 191                       	SUNBURY, PA.  17801           	                              	17801	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1643.54	11215	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	50000	570	2864544	34	26	    	SNYDER    	D 	0	0.00	0	0	PA	Y	10	6623	20150112	0	G	 	 	 	0	   	 	                                         
A	10	6639	SOLAR OIL                     	DIV OF JJ KENNEDY PETROLEUM   	PO BOX 159                    	PETERSBURG, OH.  44454        	                              	44454	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1053.90	102805	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	14	14	    	SOLAR OIL 	D 	0	0.00	0	0	OH	N	10	6639	20051028	0	G	 	 	 	0	   	 	                                         
A	10	6655	SPARTAN OIL CO INC            	PO BOX 710                    	DOVER NJ 07802-0710           	                              	                              	07802	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	30140.54	11907	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	973	3284775	34	14	    	SPARTAN   	D 	0	0.00	0	0	NJ	Y	10	6655	20070119	0	G	 	 	 	0	   	 	                                         
A	10	6663	SPERRY AUTOMOTIVE WHSE.       	DIV. OF SAWCO INC.            	PO BOX 9821                   	NEW HAVEN, CT.  06536-0821    	                              	06536	0082	00000	0.00	0.00	0.00	0.00	0.00	0.00	18787.25	71904	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	4957700	34	14	    	SPERRY AUT	D 	0	0.00	0	0	CT	N	10	6663	20040719	0	G	 	 	 	0	   	 	                                         
A	10	6679	SPRINGFIELD TWP SCHOOL DIST.  	SENIOR HIGH SCHOOL            	111 W. LEAMY AVE.             	SPRINGFIELD, PA.  19064       	                              	19064	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	211.20	40300	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	215	5445800	34	3	    	SPRINGFIEL	  	0	0.00	0	0	PA	N	10	6679	20000403	0	G	 	 	 	0	   	 	                                         
A	10	6695	STEELE'S GULF                 	695 NEWTOWN YARDLEY RD.       	RD.#1 / RT.322                	NEWTOWN, PA.  18940           	                              	18940	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	26.76	61400	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	215	9685200	34	3	    	STEELE'S G	DD	0	0.00	0	0	PA	N	10	6695	20000614	0	G	 	 	 	0	   	 	                                         
A	10	6700	SOFTLANDERS, ISRAEL           	POB 7521 HAIFA ISRAEL         	HAIFA, ISRAEL                 	                              	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-570.00	90418	0.00	0.00	0.00	 	0.00	0.00	N	0.00	0.00	0	0	0	18	9	    	SOFT      	CD	0	0.00	0	0	XX	N	10	6700	20180904	0	I	 	 	Y	0	   	 	                                         
A	10	6703	ZEIGLER'S GULF                	8 CARLISLE RD.                	NEWVILLE, PA 17241            	                              	                              	17241	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	979.80	30800	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	717	7765451	1	9	    	ZEIGLER'S 	  	0	0.00	0	0	PA	Y	10	6703	20000308	0	G	 	 	 	0	   	 	                                         
A	10	6727	SUNBELT TRANSFORMER INC.      	1922 S.M.L.K. JR. DR.         	TEMPLE, TX.  76503-1500       	                              	                              	76503	0150	00000	0.00	0.00	0.00	0.00	0.00	0.00	13352.64	121800	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	724	3426410	14	3	    	SUNBELT TR	CD	0	0.00	0	0	TX	N	10	6727	20001218	0	G	 	 	 	0	   	 	                                         
A	10	6743	SUPER SERVICE OIL CO INC      	141 KNIGHT ST                 	PO BOX 7152                   	WARWICK RI 02887-7152         	                              	02887	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	7701.47	51801	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	401	7322880	34	3	    	SUPER SRV 	D 	0	0.00	0	0	RI	Y	10	6743	20010518	0	G	 	 	 	0	   	 	                                         
A	10	6755	TAURUS LUBRICANTS CORP        	495 WOBURN ***DO NOT USE***** 	P O BOX 152 ***DO NOT USE***  	TEWKSBURY MA  01876           	                              	01876	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	6703.88	93001	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	978	4525577	26	14	    	TAURUS LUB	D 	0	0.00	0	0	MA	N	10	6755	20010930	0	U	 	 	 	0	   	 	                                         
A	10	6780	TEANECK IGNITION SVC.         	1188 TEANECK RD.              	TEANECK, NJ 07666             	                              	                              	07666	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	382.58	123102	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	201	8377785	34	3	    	TEANECK   	DD	0	0.00	0	0	NJ	N	10	6780	20021231	0	G	 	 	 	0	   	 	                                         
A	10	6790	TERWOOD AUTO REPAIR CO.       	2840 TERWOOD RD.              	WILLOW GROVE, PA.  19090      	                              	                              	19090	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1221.09	123199	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	215	6598127	34	3	    	TERWOOD AU	DD	0	0.00	0	0	PA	N	10	6790	19991231	0	G	 	 	 	0	   	 	                                         
A	10	6800	TIOGA ENERGY                  	P.O. BOX 158 - 26 8TH ST.     	MANSFIELD, PA 16933           	                              	                              	16933	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1108.92	40703	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	570	6622329	35	3	    	TIOGA     	D 	0	0.00	0	0	PA	Y	10	6800	20030407	0	G	 	 	 	0	   	 	                                         
A	10	6830	TRI-COUNTY PETROLEUM          	PO BOX 108                    	DEFIANCE, PA  16633           	                              	                              	16633	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	49.00	22108	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	814	9284266	14	14	    	TRI-COUNTY	D 	0	0.00	0	0	PA	N	10	6830	20080221	0	G	 	 	 	0	   	 	                                         
A	10	6860	TWIN HARBOR AUTO              	REPAIRS INC                   	23 LUDLAM AVE                 	BAYVILLE NY 11709             	                              	11709	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	247.49	102300	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	6283347	34	3	    	TWIN HRBR 	DD	0	0.00	0	0	NY	 	10	6860	20001023	0	G	 	 	 	0	   	 	                                         
A	10	6894	VAROUH OIL INC.               	PO BOX 147                    	ELYRIA, OH.  44036            	**NO LONGER A DISTRIBUTOR**   	**DO NOT ACCEPT A ORDER**     	44036	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	4250.95	10202	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	216	3245052	14	14	    	VAROUH OIL	D 	0	0.00	0	0	OH	N	10	6894	20020102	0	G	 	 	 	0	   	 	                                         
A	10	6900	WALKER OIL CO                 	P.O. BOX 215                  	NOTTINGHAM, PA 19362          	***DO NOT USE***              	                              	19362	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-27.90	71702	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	610	9328524	34	14	    	WALKER    	D 	0	0.00	0	0	PA	Y	10	6900	20020717	0	G	 	 	 	0	   	 	                                         
A	10	6932	WARETOWN GULF                 	528-532 ROUTE 9               	WARETOWN, NJ.  08768          	                              	                              	08768	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	578.99	62600	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	609	6933190	34	3	    	WARETOWN  	DD	0	0.00	0	0	NJ	N	10	6932	20000626	0	G	 	 	 	0	   	 	                                         
A	10	6940	WATERSIDE AUTO INC.           	84 WATERSIDE AVE.             	NORTHPORT, NY.  11768         	                              	                              	11768	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	330.21	40700	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	2618140	34	3	    	WATERSIDE 	DD	0	0.00	0	0	NY	N	10	6940	20000407	0	G	 	 	 	0	   	 	                                         
A	10	6950	WALTER COKE, INC.             	ACCOUNTS PAYABLE              	P.O. BOX 5327                 	BIRMINGHAM, AL  35207         	                              	35207	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-192.39	41621	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	205	8087714	37	9	    	WALTER    	CD	0	0.00	0	0	AL	N	10	6950	20210416	0	I	 	 	 	0	   	 	                                         
A	10	6956	WEST PENN POWER CO.           	PAYMENT PROCESSING CENTER     	10434 DOWNSVILLE PIKE         	HAGERSTOWN, MD.  21740        	                              	21740	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	47.30	82800	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	412	8386303	34	14	    	WEST PENN 	CD	0	0.00	0	0	MD	N	10	6956	20000828	0	G	 	 	 	0	   	 	                                         
A	10	6972	WILLIAMS LUBRICANTS, INC.     	25 KING LANE                  	SAYRE, PA  18840              	                              	                              	18840	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	2238.40	72522	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	100000	570	2656673	53	3	    	WILLIAMS  	D 	0	0.00	0	0	PA	Y	10	6972	20220725	0	G	 	 	 	0	   	 	                                         
A	10	6980	WOODRUFF ENERGY               	73 WATER STREET               	BRIDGETON, NJ.  08302         	                              	                              	08302	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	33995.74	102510	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	856	4551115	34	14	    	WOODRUFF O	D 	0	0.00	0	0	NJ	Y	10	6980	20101025	0	G	 	 	 	0	   	 	                                         
A	10	8003	HEMPSTEAD SERVICE STATION     	136 HENPSTEAD TPKE            	WEST HEMPSTEAD, NY.  11552    	                              	                              	11552	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	4869874	85	3	    	HEM       	CA	0	0.00	0	0	NY	Y	10	8003	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8006	701 ASSOCIATES                	B & G GULF                    	701 HOLMDEL                   	HOLMDEL NJ  07733             	                              	07733	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	732	7391360	34	3	    	701 ASSOC 	CA	0	0.00	0	0	NJ	N	10	8006	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8020	NASSIM D. ABOUZEID            	767 MAIN ST.                  	SOUTH WEYMOUTH, MA.  02190    	                              	                              	02198	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	781	3316369	81	25	    	ABOUZEID  	CA	0	0.00	0	0	MA	Y	10	8020	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8025	ALLSTAR PETROLEUM CORP        	85 RIVER ST                   	ARLINGTON MA  02174           	                              	                              	02174	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	34	3	    	ALLSTAR   	CA	0	0.00	0	0	MA	N	10	8025	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8030	AVON AUTO                     	1492 HIGHRIDGE RD             	STANFORD CT  06903            	                              	                              	06903	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	3222141	83	25	    	AVON AUTO 	CA	0	0.00	0	0	CT	N	10	8030	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8040	BAYSIDE AUTO CARE INC.        	ACCT CLOSED EFF 2/17/00       	79-10 SPRINGFIELD BLVD        	BAYSIDE NY  11364             	                              	11364	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	718	7768340	85	25	    	BAYSIDE   	CA	0	0.00	0	0	NY	Y	10	8040	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8043	FRANK MURCHESE                	D/B/A BAYSIDE GULF            	1121 NEW ROAD                 	NORTHFIELD, NJ.  08225        	                              	08225	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	609	6468777	95	25	    	BAYSIDE   	CA	0	0.00	0	0	NJ	Y	10	8043	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8046	BEVERLY J PROPERTIES          	191 RT 17                     	TUXEDO NY  10987              	                              	                              	10987	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	914	3512670	34	3	    	BEVERLY J 	CA	0	0.00	0	0	NY	N	10	8046	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8050	BROADWAY AUTOMOTIVE SERVICE   	BROADWAY SERVICE              	212 BROADWAY & MCGRATH        	SOMERVILLE, MA.  02143        	                              	02143	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	401	6288314	83	25	    	BROADWAY  	CA	0	0.00	0	0	MA	N	10	8050	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8053	CAMPION DENNY SERVICE STATION 	21 UNION ST                   	WATERBURY CT  06702           	                              	                              	06702	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	7578926	34	3	    	CAMPION   	CA	0	0.00	0	0	CT	N	10	8053	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8055	PETER CARACAUSI               	CARA AUTO & TRUCK             	240 W MAIN ST                 	SMITHTOWN NY  11787           	                              	11787	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	3664337	34	3	    	CARA AUTO 	CA	0	0.00	0	0	NY	N	10	8055	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8057	CENTRAL JERSEY AUTO REPAIR    	101 OAK TREE RD               	SOUTH PLAINFIELD NJ  07080    	                              	                              	07080	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	908	7534337	34	3	    	CENTRAL JE	CA	0	0.00	0	0	NJ	N	10	8057	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8060	CF CANTON GARAGE WH#18        	ATTEN: NEIL LAWRENCE          	777 DEDHAM ST.                	CANTON, MA.  02021            	                              	02021	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	8284900	34	3	    	CF CANTON 	DD	0	0.00	0	0	MA	N	10	8060	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8062	CF CANTON GARAGE WH#36        	ATTEN: NEIL LAWRENCE          	777 DEDHAM ST.                	CANTON, MA.  02021            	                              	02021	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	8284900	34	3	    	CF CANTON 	DD	0	0.00	0	0	MA	N	10	8062	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8064	CF CO-USE NEW HAVEN           	COMPANY USE                   	500 WATERFRON ST.             	NEW HAEN, CT.  06512          	                              	06512	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	4672500	34	3	    	CF N HAVEN	DD	0	0.00	0	0	CT	N	10	8064	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8066	CF CO-USE PROVIDENCE          	COMPANY USE                   	520 ALLEN AVE.                	PROVIDENCE, RI.  02905        	                              	02905	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	401	7858300	34	3	    	CF PROVIDE	DD	0	0.00	0	0	RI	N	10	8066	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8068	CF CO-USE S. PORTLAND         	COPANY USE                    	175 FRONT ST.                 	SOUTH PORTLAND, ME.  04106    	                              	04106	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	207	7995500	34	3	    	CF S PORTL	DD	0	0.00	0	0	ME	N	10	8068	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8070	CF WESTBORO GARAGE            	ATTEN: NEIL LAWRENCE          	777 DEDHAM ST.                	CANTON, MA.  01581            	                              	01581	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	34	3	    	CF WESTBOR	DD	0	0.00	0	0	MA	N	10	8070	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8072	CF WESTBORO WHSE DIST. CENTER 	ATTEN: BUYING DEPT.           	777 DEDHAM ST.                	CANTON, MA.  02021            	                              	02021	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	8284900	34	3	    	CF WESTBOR	DD	0	0.00	0	0	MA	N	10	8072	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8078	CTC AUTOMOTIVE LLC            	SKIP'S SERVICE                	2420 DIXWELL AVE              	HAMDEN CT  06514              	                              	06514	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	2811026	34	3	    	CTC AUTO  	CA	0	0.00	0	0	CT	N	10	8078	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8080	CHET'S GULF                   	CHESTER J LAMORE              	2875 MAIN ST                  	GLASTONBURY CT  06033         	                              	06033	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	860	6592265	34	3	    	CHET'S GUL	CA	0	0.00	0	0	CT	N	10	8080	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8083	CITY AUTO CENTER INC          	2101 RT 33 & GEO DEY          	HAMILTON SQUARE NJ  08690     	                              	                              	08690	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	609	8906250	34	3	    	CITY AUTO 	CA	0	0.00	0	0	NJ	N	10	8083	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8086	PAUL W. CLARK                 	143 PARK ST.                  	PO BOX 1006                   	WEST SPRINGFIELD, MA.  01089  	                              	01089	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	413	7398000	83	3	    	CLARK PAUL	CA	0	0.00	0	0	MA	N	10	8086	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8096	COLUMBIA ROAD GULF INC.       	888 DORCHESTER AVE.           	DORCHESTER, MA.  02125        	                              	                              	02125	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	4369300	81	3	    	COLUMBIA  	CA	0	0.00	0	0	MA	N	10	8096	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8100	CONDITO FAMILY ENTERPRISE LLC 	VINNY'S GULF                  	1125 EAST MAIN ST.            	STANFORD CT 06902             	                              	06902	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	3230142	83	3	    	CONDITO   	CA	0	0.00	0	0	CT	Y	10	8100	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8105	JOHN COUGHLIN                 	ROUTE 363 & SUMNEYVILLE TPKE  	LANDSDALE, PA.  19440         	                              	                              	19440	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	1	3	    	COUGHLIN  	CA	0	0.00	0	0	PA	N	10	8105	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8110	CARL J SCARINGE               	COUNTRY CLUB                  	573 TUCKAHOE ROAD             	YONKERS NY  10710             	                              	10710	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	914	7794004	34	3	    	COUNTRY CL	CA	0	0.00	0	0	NY	N	10	8110	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8130	ED HENLEY & SONS              	270 PLEASANT ST               	METHUEN MA  01844             	                              	                              	01844	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	508	6885266	34	3	    	ED HENLEY 	CA	0	0.00	0	0	MA	N	10	8130	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8150	FAIRPORT GULF INC..           	KENNETH KRONBERG              	1101 POST ROAD                	FAIRFIELD, CT.  06430         	                              	06430	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	2549200	34	3	    	FAIRPORT  	CA	0	0.00	0	0	CT	N	10	8150	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8175	HARRY FRANCO                  	2251 PAWTUCKET - GROSVENOR    	EAST PROVIDENCE, RI.  02914   	                              	                              	02914	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	401	4349600	81	3	    	FRANCO    	CA	0	0.00	0	0	RI	N	10	8175	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8183	GARRENDER BROS                	1869 J F KENNEDY BLVD         	JERSEY CITY NJ  08610         	                              	                              	08610	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	201	4359407	34	3	    	GARRENDER 	CA	0	0.00	0	0	NJ	N	10	8183	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8187	GHAZI SAAB                    	3327 POST RD                  	WARWICK RI  02886             	                              	                              	02886	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	401	7381911	34	3	    	GHAZI SAAB	CA	0	0.00	0	0	RI	N	10	8187	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8190	GULF SERVICE CENTER           	D/B/A GLEN BROOK GULF         	724 GLEN HEAD RD              	OLD BROOKVILLE NY  11545      	                              	11545	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	6560723	34	3	    	GLEN BROOK	CA	0	0.00	0	0	NY	N	10	8190	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8200	BRADLEY J KAYE                	D/B/A GRANITE GULF            	97 CEDAR ST - RT. 85          	MILFORD, MA.  01757           	                              	01757	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	508	4780000	82	25	    	GRANITE   	CA	0	0.00	0	0	MA	N	10	8200	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8230	GULF SERVICE CENTERS INC.     	31 EASTERN AVE. & PROV. HWY   	DEDHAM, MA.  02026            	                              	                              	02026	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	3294500	81	3	    	GULF SERVI	CA	0	0.00	0	0	MA	N	10	8230	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8240	HOLIDAY GULF                  	(AMERICAN AUTO SERVICES)      	3562 BATH PIKE, RT 512 & 22   	BETHLEHEM PA  18017           	                              	18017	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	610	8682802	92	3	    	HOLIDAY   	CA	0	0.00	0	0	PA	N	10	8240	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8250	HOLLOW GULF                   	FRANK ROBERTS                 	9 ELIOT ST. RTE 16            	SOUTH NATICK MA.  01760       	                              	01760	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	508	6534100	82	25	    	HOLLOW    	CA	0	0.00	0	0	MA	Y	10	8250	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8280	HUNTINGTON GULF               	FRANK CANTAFIO                	20 HUNTINGTON ST.             	HUNTINGTON, CT.  06468        	                              	06468	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	9290360	83	3	    	HUNTINGTON	CA	0	0.00	0	0	CT	N	10	8280	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8295	J J SERVICE STATION LTD       	197 OLD COUNTRY ROAD          	HICKSVILLE NY  11801          	                              	                              	11801	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	9371818	34	3	    	J & J SERV	CA	0	0.00	0	0	NY	N	10	8295	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8298	J & M GULF                    	471 PIAGET AVE                	CLIFTON NJ  07013             	                              	                              	07013	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	973	4783730	34	3	    	J&M GULF  	CA	0	0.00	0	0	NJ	N	10	8298	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8300	J&S GULF INC.                 	1324 WILLOW AVE.              	HOBOKEN, NJ.  07030           	                              	                              	07030	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	201	7951133	91	25	    	J&S GULF  	CA	0	0.00	0	0	NJ	Y	10	8300	20000000	0	C	 	 	 	0	   	 	                                         
